starid,Teff,Prot,ref,source,source_id,ra,dec,angular_distance
KIC7130464,5543.400000,17.45,santos21,kepler,Gaia DR3 2077898138363497856,295.378923,42.625743,0.000046
KIC7130516,5684.300000,16.19,santos21,kepler,Gaia DR3 2077898275802663040,295.392027,42.636389,0.000024
KIC7130662,6813.500000,4.77,santos21,kepler,Gaia DR3 2077898756838866688,295.426722,42.689857,0.000082
KIC7130851,5497.000000,8.68,santos21,kepler,Gaia DR3 2077897721742186752,295.476482,42.639518,0.000089
KIC7130968,5993.700000,23.84,santos21,kepler,Gaia DR3 2077899169155762944,295.502780,42.654186,0.000034
KIC7131029,5839.400000,21.97,santos21,kepler,Gaia DR3 2077899306594751616,295.517572,42.686760,0.000034
KIC7131076,5537.000000,28.34,santos21,kepler,Gaia DR3 2077899684553857920,295.528752,42.690333,0.000075
KIC7131168,6218.400000,12.25,santos21,kepler,Gaia DR3 2077895900675508096,295.548655,42.605395,0.000045
KIC7131244,5589.000000,19.66,santos21,kepler,Gaia DR3 2077896489096229248,295.569247,42.673330,0.000011
KIC7131337,5785.900000,12.88,santos21,kepler,Gaia DR3 2077896626535198848,295.591130,42.689156,0.000015
KIC7131348,5684.900000,10.75,santos21,kepler,Gaia DR3 2077896386017016704,295.594555,42.648263,0.000042
KIC7131587,6571.600000,2.37,santos21,kepler,Gaia DR3 2077990149437798016,295.653484,42.680683,0.000054
KIC7131673,5690.300000,9.97,santos21,kepler,Gaia DR3 2077895458304102784,295.671522,42.636418,0.000034
KIC7131760,5434.400000,18.19,santos21,kepler,Gaia DR3 2077895183426195712,295.693574,42.609453,0.000057
KIC7131947,6138.300000,26.86,santos21,kepler,Gaia DR3 2077238427087280128,295.737122,42.611007,0.000026
KIC7131985,5370.900000,9.48,santos21,kepler,Gaia DR3 2077238362669623552,295.744681,42.616876,0.000077
KIC7132078,6396.400000,18.52,santos21,kepler,Gaia DR3 2077238259590411264,295.766546,42.615864,0.000138
KIC7132397,5924.400000,6.21,santos21,kepler,Gaia DR3 2077240389894209664,295.839816,42.688985,0.000016
KIC7132423,5559.800000,34.46,santos21,kepler,Gaia DR3 2077239427821531264,295.848505,42.645415,0.000033
KIC7132436,5548.300000,22.12,santos21,kepler,Gaia DR3 2077239629678201344,295.852732,42.683445,0.000008
KIC7132474,5433.000000,0.75,santos21,kepler,Gaia DR3 2077239633979968512,295.862216,42.685031,0.000051
KIC7132502,4943.900000,52.6,santos21,kepler,Gaia DR3 2077239221662813568,295.870136,42.638777,0.000069
KIC7133294,6125.900000,16.62,santos21,kepler,Gaia DR3 2077241558125147904,296.059869,42.656059,0.000020
KIC7133395,5549.500000,9.9,santos21,kepler,Gaia DR3 2077241523765424000,296.083852,42.660514,0.000026
KIC7133567,5729.800000,5.49,santos21,kepler,Gaia DR3 2077230081972558592,296.123143,42.643649,0.000010
KIC7133789,5574.300000,29.18,santos21,kepler,Gaia DR3 2077229085540167424,296.179647,42.621910,0.000032
KIC7133888,5266.900000,20.08,santos21,kepler,Gaia DR3 2077231593801309696,296.203537,42.695010,0.000049
KIC7133940,6610.600000,8.55,santos21,kepler,Gaia DR3 2077230666088166272,296.216641,42.663325,0.000038
KIC7133987,5440.000000,17.11,santos21,kepler,Gaia DR3 2077230803528325248,296.231072,42.694224,0.000038
KIC7133994,6134.700000,7.65,santos21,kepler,Gaia DR3 2077230425569988992,296.232890,42.626648,0.000034
KIC7134053,7305.700000,11.83,santos21,kepler,Gaia DR3 2077225924444263168,296.250391,42.607345,0.000015
KIC7134079,6503.000000,10.23,santos21,kepler,Gaia DR3 2077230494289490176,296.258997,42.649637,0.000023
KIC7134230,5766.000000,14.29,santos21,kepler,Gaia DR3 2077227264474090368,296.306503,42.608940,0.000043
KIC7134429,5668.500000,8.14,santos21,kepler,Gaia DR3 2077251350651083136,296.354736,42.689821,0.000010
KIC7134439,5739.700000,18.61,santos21,kepler,Gaia DR3 2077251247571865728,296.357521,42.675127,0.000011
KIC7134626,7271.300000,12.26,santos21,kepler,Gaia DR3 2077250457297892608,296.401475,42.651069,0.000010
KIC7134737,6208.100000,11.06,santos21,kepler,Gaia DR3 2077250285499207424,296.431594,42.643527,0.000022
KIC7135011,6447.900000,4.95,santos21,kepler,Gaia DR3 2077203728052491392,296.490143,42.665751,0.000043
KIC7135025,5742.600000,17.82,santos21,kepler,Gaia DR3 2077203109577187328,296.495044,42.619019,0.000064
KIC7135076,5551.400000,31.23,santos21,kepler,Gaia DR3 2077203865491454592,296.507295,42.681970,0.000071
KIC7135294,6222.100000,2.58,santos21,kepler,Gaia DR3 2077202624234414848,296.558223,42.603094,0.000071
KIC7135339,6085.300000,8.56,santos21,kepler,Gaia DR3 2077204277808330112,296.571927,42.656198,0.000022
KIC7135402,6966.000000,1.7,santos21,kepler,Gaia DR3 2077204380887557248,296.587095,42.676052,0.000046
KIC7135474,5726.400000,16.06,santos21,kepler,Gaia DR3 2077204174729368448,296.604190,42.652514,0.000084
KIC7135651,6262.500000,8.44,santos21,kepler,Gaia DR3 2077201559082520064,296.644871,42.667038,0.000023
KIC7135711,6345.300000,4.37,santos21,kepler,Gaia DR3 2077201597748777856,296.659945,42.671884,0.000066
KIC7135954,5654.200000,20.63,santos21,kepler,Gaia DR3 2077200395157933952,296.717556,42.603709,0.000051
KIC7135977,5262.900000,15.96,santos21,kepler,Gaia DR3 2077200601316384768,296.722760,42.637519,0.000030
KIC7136729,5444.700000,15.53,santos21,kepler,Gaia DR3 2077194794520700544,296.886554,42.655098,0.000025
KIC7136752,6605.600000,3.31,santos21,kepler,Gaia DR3 2077196370762024064,296.889823,42.695245,0.000032
KIC7136883,5997.000000,2.83,santos21,kepler,Gaia DR3 2077195649209664640,296.922770,42.681714,0.000106
KIC7137013,5222.600000,11.45,santos21,kepler,Gaia DR3 2077195378636299776,296.952373,42.666695,0.000057
KIC7137087,6574.200000,6.76,santos21,kepler,Gaia DR3 2077195378636008192,296.967699,42.660105,0.000021
KIC7137148,6602.600000,12.34,santos21,kepler,Gaia DR3 2077195722233703040,296.982032,42.679365,0.000085
KIC7137213,6471.800000,2.14,santos21,kepler,Gaia DR3 2077192389338777600,296.997732,42.653313,0.000044
KIC7137234,6178.200000,6.95,santos21,kepler,Gaia DR3 2077195859672365440,297.003928,42.688932,0.000006
KIC7137278,5868.300000,10.97,santos21,kepler,Gaia DR3 2077192801655648128,297.015904,42.667983,0.000070
KIC7137509,5393.600000,27.8,santos21,kepler,Gaia DR3 2077191667784280448,297.066056,42.605923,0.000117
KIC7138189,6015.300000,23.84,santos21,kepler,Gaia DR3 2078506958571331712,297.234908,42.686130,0.000026
KIC7138225,5641.000000,12.1,santos21,kepler,Gaia DR3 2078504484670122496,297.243514,42.610250,0.000045
KIC7138277,5466.000000,17.36,santos21,kepler,Gaia DR3 2078506924211604864,297.254412,42.681484,0.000039
KIC7138432,5475.200000,6.05,santos21,kepler,Gaia DR3 2078506305736357248,297.294366,42.688507,0.000022
KIC7138551,5810.100000,10.07,santos21,kepler,Gaia DR3 2078506030858465024,297.323588,42.671165,0.000064
KIC7138675,6284.000000,5.25,santos21,kepler,Gaia DR3 2078506374455884288,297.353247,42.676089,0.000009
KIC7138795,6039.000000,13.79,santos21,kepler,Gaia DR3 2078503350798922752,297.379581,42.661204,0.000053
KIC7139200,5504.400000,25.91,santos21,kepler,Gaia DR3 2078508436040315776,297.476001,42.686292,0.000074
KIC7173278,5221.500000,25.58,santos21,kepler,Gaia DR3 2116759036811744000,280.842536,42.795223,0.000061
KIC7173281,5558.100000,20.81,santos21,kepler,Gaia DR3 2116752130504314240,280.844725,42.714214,0.000067
KIC7173615,5678.900000,19.77,santos21,kepler,Gaia DR3 2116754432606820864,281.028962,42.723964,0.000047
KIC7173694,5899.000000,10.89,santos21,kepler,Gaia DR3 2116754119069807360,281.074048,42.718461,0.000087
KIC7173695,5323.000000,10.91,santos21,kepler,Gaia DR3 2116755600837676928,281.075284,42.721289,0.000040
KIC7173792,6519.000000,4.02,santos21,kepler,Gaia DR3 2116838339087656320,281.137638,42.797287,0.000013
KIC7173823,5995.900000,17.59,santos21,kepler,Gaia DR3 2116744498343060992,281.153682,42.782487,0.000147
KIC7173883,5475.300000,28.38,santos21,kepler,Gaia DR3 2116838201648669184,281.190804,42.790098,0.000112
KIC7174227,5957.900000,8.44,santos21,kepler,Gaia DR3 2116834353358038016,281.365087,42.740946,0.000034
KIC7174267,5549.500000,7.39,santos21,kepler,Gaia DR3 2116833631803537920,281.390589,42.744384,0.000029
KIC7174505,5422.600000,3.8,santos21,kepler,Gaia DR3 2104825452999969408,281.523096,42.737274,0.000040
KIC7174509,5099.000000,9.7,santos21,kepler,Gaia DR3 2104825590438933248,281.527541,42.770357,0.000028
KIC7174579,5448.400000,13.24,santos21,kepler,Gaia DR3 2104824559646774784,281.572982,42.707608,0.000039
KIC7174824,5542.100000,14.0,santos21,kepler,Gaia DR3 2104827583303791360,281.708749,42.744037,0.000067
KIC7174914,5304.600000,26.45,santos21,kepler,Gaia DR3 2104826896109033856,281.760686,42.740222,0.000055
KIC7174965,6230.500000,8.14,santos21,kepler,Gaia DR3 2104828094401537152,281.793703,42.720563,0.000019
KIC7175125,5181.700000,21.96,santos21,kepler,Gaia DR3 2104840262048124416,281.877165,42.784886,0.000039
KIC7175184,6423.200000,8.1,santos21,kepler,Gaia DR3 2104839471773324032,281.915611,42.775555,0.000068
KIC7175187,5681.900000,19.82,santos21,kepler,Gaia DR3 2104839437413581568,281.918451,42.759052,0.000035
KIC7175202,5940.400000,10.08,santos21,kepler,Gaia DR3 2104815896694414720,281.930091,42.745669,0.000014
KIC7175289,5431.900000,16.76,santos21,kepler,Gaia DR3 2104839162535679616,281.966924,42.735160,0.000077
KIC7175391,5223.000000,20.63,santos21,kepler,Gaia DR3 2104836826073495040,282.019574,42.776390,0.000048
KIC7175484,5041.400000,22.74,santos21,kepler,Gaia DR3 2104838063024092160,282.065945,42.782807,0.000096
KIC7175545,5754.000000,23.56,santos21,kepler,Gaia DR3 2104837371530890240,282.102426,42.787369,0.000049
KIC7175788,5385.000000,11.21,santos21,kepler,Gaia DR3 2104790474786481792,282.209433,42.758236,0.000048
KIC7176127,6304.200000,9.75,santos21,kepler,Gaia DR3 2104792192773128832,282.368810,42.713803,0.000040
KIC7176167,6117.100000,22.48,santos21,kepler,Gaia DR3 2104792806950227072,282.389736,42.783433,0.000102
KIC7176278,5774.200000,20.22,santos21,kepler,Gaia DR3 2104792536370532352,282.433435,42.763711,0.000093
KIC7176424,5343.500000,19.79,santos21,kepler,Gaia DR3 2104793017407351552,282.507718,42.742732,0.000038
KIC7176707,5381.200000,25.72,santos21,kepler,Gaia DR3 2104780643601965824,282.629472,42.720854,0.000026
KIC7176951,5796.300000,48.67,santos21,kepler,Gaia DR3 2105153485423095296,282.742631,42.779089,0.000072
KIC7176987,6430.100000,8.34,santos21,kepler,Gaia DR3 2105153068805925248,282.759862,42.742419,0.000054
KIC7177464,5350.700000,11.77,santos21,kepler,Gaia DR3 2104966121769376768,282.974856,42.724859,0.000033
KIC7177517,5286.900000,1.16,santos21,kepler,Gaia DR3 2104971516248316032,282.997566,42.793260,0.000011
KIC7177620,7441.000000,17.97,santos21,kepler,Gaia DR3 2104965224117584128,283.038890,42.721648,0.000009
KIC7178158,6477.600000,3.18,santos21,kepler,Gaia DR3 2104981033895562240,283.319312,42.791070,0.000029
KIC7178164,5469.100000,16.19,santos21,kepler,Gaia DR3 2104956913359192704,283.321056,42.713671,0.000048
KIC7178178,5602.000000,17.94,santos21,kepler,Gaia DR3 2104957428755285632,283.326037,42.749506,0.000022
KIC7180298,5597.200000,7.99,santos21,kepler,Gaia DR3 2105011373544324352,284.272301,42.719035,0.000156
KIC7180560,5221.400000,20.78,santos21,kepler,Gaia DR3 2104262503047890432,284.376357,42.755538,0.000035
KIC7180954,5484.700000,8.86,santos21,kepler,Gaia DR3 2104264461552727680,284.537493,42.719512,0.000032
KIC7181034,5837.100000,15.11,santos21,kepler,Gaia DR3 2104264839509876864,284.566930,42.778667,0.000041
KIC7181134,5840.000000,19.02,santos21,kepler,Gaia DR3 2104263911797416192,284.618174,42.722649,0.000011
KIC7183136,6268.400000,12.99,santos21,kepler,Gaia DR3 2105716293637256192,285.591587,42.765373,0.000093
KIC7183217,5680.500000,33.99,santos21,kepler,Gaia DR3 2105715610742502400,285.625595,42.708095,0.000073
KIC7183587,6221.800000,11.87,santos21,kepler,Gaia DR3 2105528934284571904,285.793565,42.733310,0.000039
KIC7183653,5353.000000,18.75,santos21,kepler,Gaia DR3 2105529170503709696,285.824625,42.746671,0.000064
KIC7183671,6329.000000,7.05,santos21,kepler,Gaia DR3 2105528659406666368,285.832659,42.702147,0.000037
KIC7183755,4659.100000,16.76,santos21,kepler,Gaia DR3 2105528350169042688,285.872830,42.724921,0.000198
KIC7183757,5706.800000,18.09,santos21,kepler,Gaia DR3 2105528384528784000,285.873639,42.740727,0.000046
KIC7183840,5926.000000,23.53,santos21,kepler,Gaia DR3 2105533985166145536,285.920346,42.722643,0.000057
KIC7183974,5946.800000,17.36,santos21,kepler,Gaia DR3 2105531644404949760,285.974057,42.771813,0.000018
KIC7184058,6464.700000,6.7,santos21,kepler,Gaia DR3 2105532984435690880,286.008197,42.795435,0.000075
KIC7184068,5890.400000,22.23,santos21,kepler,Gaia DR3 2105531236387102720,286.012227,42.718978,0.000021
KIC7184106,5386.600000,29.15,santos21,kepler,Gaia DR3 2105533023093532928,286.027065,42.795512,0.000137
KIC7184169,5891.400000,18.09,santos21,kepler,Gaia DR3 2105532095380595328,286.058006,42.764543,0.000027
KIC7184180,5303.500000,28.83,santos21,kepler,Gaia DR3 2105530338733217920,286.063714,42.716264,0.000048
KIC7184313,6711.000000,9.55,santos21,kepler,Gaia DR3 2105520206911137408,286.122293,42.755359,0.000064
KIC7184633,5250.600000,22.86,santos21,kepler,Gaia DR3 2105542987417724416,286.268705,42.750419,0.000061
KIC7184711,5212.100000,23.7,santos21,kepler,Gaia DR3 2105539963760753664,286.306429,42.730991,0.000046
KIC7184806,5193.100000,27.8,santos21,kepler,Gaia DR3 2105539688883190656,286.344444,42.703510,0.000201
KIC7184965,5130.700000,13.79,santos21,kepler,Gaia DR3 2105539448364716160,286.405562,42.746668,0.000049
KIC7185040,5288.500000,8.97,santos21,kepler,Gaia DR3 2105541028912703616,286.435263,42.778542,0.000063
KIC7185203,5987.000000,19.12,santos21,kepler,Gaia DR3 2105493612473750272,286.500293,42.704403,0.000044
KIC7185532,5933.800000,20.62,santos21,kepler,Gaia DR3 2105498835153613184,286.635030,42.730751,0.000138
KIC7185607,5501.300000,27.19,santos21,kepler,Gaia DR3 2105496567411342208,286.672866,42.797149,0.000129
KIC7185657,5258.200000,25.4,santos21,kepler,Gaia DR3 2105495742777181056,286.696326,42.725097,0.000033
KIC7185757,4701.200000,23.87,santos21,kepler,Gaia DR3 2105495330460336768,286.742271,42.727111,0.000234
KIC7185788,5933.000000,22.88,santos21,kepler,Gaia DR3 2105495223082050432,286.755712,42.702175,0.000016
KIC7186037,5986.800000,11.84,santos21,kepler,Gaia DR3 2105485331776515328,286.859254,42.751541,0.000092
KIC7186059,5694.800000,10.3,santos21,kepler,Gaia DR3 2105485327477542144,286.866928,42.744175,0.000005
KIC7186098,5143.500000,18.73,santos21,kepler,Gaia DR3 2105485159977830016,286.888104,42.746813,0.000074
KIC7186217,5398.800000,19.55,santos21,kepler,Gaia DR3 2105578309227930496,286.932302,42.768973,0.000064
KIC7186230,5160.400000,21.36,santos21,kepler,Gaia DR3 2105484472783074048,286.938547,42.742992,0.000038
KIC7186502,5358.500000,20.07,santos21,kepler,Gaia DR3 2105575663528103296,287.052462,42.789231,0.000039
KIC7186684,5666.500000,20.08,santos21,kepler,Gaia DR3 2105576282003407232,287.131299,42.788158,0.000035
KIC7186846,5745.500000,12.97,santos21,kepler,Gaia DR3 2102573511450211968,287.195608,42.748398,0.000016
KIC7186851,5760.700000,13.3,santos21,kepler,Gaia DR3 2102573893706359936,287.198943,42.758111,0.000101
KIC7186950,5344.700000,14.69,santos21,kepler,Gaia DR3 2102573240871655168,287.239273,42.718727,0.000046
KIC7187021,6228.700000,19.4,santos21,kepler,Gaia DR3 2102573584468720896,287.266272,42.738094,0.000016
KIC7187166,5865.500000,22.09,santos21,kepler,Gaia DR3 2102578910228184064,287.326784,42.764040,0.000093
KIC7187184,6227.000000,20.04,santos21,kepler,Gaia DR3 2102579322545051648,287.336174,42.792741,0.000164
KIC7187383,5821.300000,26.27,santos21,kepler,Gaia DR3 2102576195808873600,287.414920,42.783582,0.000046
KIC7187389,5394.100000,18.86,santos21,kepler,Gaia DR3 2102576195808874880,287.417250,42.787012,0.000048
KIC7187461,5775.100000,24.64,santos21,kepler,Gaia DR3 2102574993218023680,287.448470,42.718402,0.000035
KIC7187965,5107.400000,106.17,santos21,kepler,Gaia DR3 2102563860662380800,287.682216,42.715564,0.000006
KIC7187969,6143.000000,30.4,santos21,kepler,Gaia DR3 2102587702019912192,287.683032,42.774219,0.000123
KIC7188087,5864.000000,27.77,santos21,kepler,Gaia DR3 2102584476505441024,287.729912,42.739686,0.000016
KIC7188223,5241.400000,22.89,santos21,kepler,Gaia DR3 2102584785743134080,287.782705,42.774466,0.000030
KIC7188259,4860.900000,36.95,santos21,kepler,Gaia DR3 2102586263211902080,287.796699,42.791360,0.000216
KIC7188425,6432.100000,8.44,santos21,kepler,Gaia DR3 2102585610376899968,287.847594,42.795709,0.000057
KIC7188491,6066.700000,17.62,santos21,kepler,Gaia DR3 2102585094980801408,287.883201,42.716691,0.000040
KIC7188533,6369.600000,10.92,santos21,kepler,Gaia DR3 2102538155277190912,287.902350,42.709404,0.000021
KIC7188607,5789.900000,44.56,santos21,kepler,Gaia DR3 2102538640614568960,287.941109,42.740259,0.000025
KIC7188847,5397.300000,12.27,santos21,kepler,Gaia DR3 2102537472383498496,288.034512,42.714275,0.000005
KIC7188873,5890.000000,19.65,santos21,kepler,Gaia DR3 2102543760215660160,288.046423,42.785903,0.000033
KIC7189198,5594.300000,16.99,santos21,kepler,Gaia DR3 2102542351466453248,288.173827,42.799239,0.000044
KIC7189219,5796.000000,27.71,santos21,kepler,Gaia DR3 2102542351466456448,288.182780,42.796909,0.000107
KIC7189231,5190.900000,21.51,santos21,kepler,Gaia DR3 2102541492472989312,288.185972,42.777827,0.000026
KIC7189395,5943.300000,3.67,santos21,kepler,Gaia DR3 2102541286314585216,288.251005,42.768990,0.000041
KIC7189415,5078.600000,32.38,santos21,kepler,Gaia DR3 2102541698631458304,288.259535,42.784732,0.000071
KIC7189428,5318.000000,8.68,santos21,kepler,Gaia DR3 2102541664272756352,288.264556,42.776288,0.000014
KIC7189801,5294.200000,7.55,santos21,kepler,Gaia DR3 2102904022071734144,288.407532,42.730776,0.000014
KIC7189825,5471.500000,24.37,santos21,kepler,Gaia DR3 2102528641930901504,288.416779,42.713653,0.000055
KIC7189915,5739.000000,51.09,santos21,kepler,Gaia DR3 2102904537467852672,288.444696,42.790021,0.000090
KIC7190388,5040.100000,28.98,santos21,kepler,Gaia DR3 2102902441523887616,288.629791,42.790799,0.000023
KIC7190470,5830.000000,4.85,santos21,kepler,Gaia DR3 2102714562476744832,288.658794,42.748420,0.000027
KIC7190539,6165.700000,7.68,santos21,kepler,Gaia DR3 2102713909641713920,288.688600,42.706248,0.000082
KIC7190584,5135.200000,31.54,santos21,kepler,Gaia DR3 2102714459397945856,288.705378,42.760579,0.000071
KIC7190767,5216.100000,38.5,santos21,kepler,Gaia DR3 2102719304120655360,288.766543,42.731702,0.000172
KIC7190814,5657.800000,8.74,santos21,kepler,Gaia DR3 2102719265458128896,288.781540,42.731042,0.000029
KIC7191095,5527.300000,42.38,santos21,kepler,Gaia DR3 2102715765067023488,288.893474,42.714718,0.000087
KIC7191156,5869.800000,17.09,santos21,kepler,Gaia DR3 2102717517414308224,288.913719,42.780186,0.000038
KIC7191441,6090.500000,14.12,santos21,kepler,Gaia DR3 2102705147907937024,289.013672,42.710607,0.000023
KIC7191494,5409.200000,15.04,santos21,kepler,Gaia DR3 2102705182267689728,289.031367,42.720873,0.000077
KIC7191523,5690.700000,19.93,santos21,kepler,Gaia DR3 2102705079188468480,289.039336,42.701420,0.000038
KIC7191536,6132.300000,13.69,santos21,kepler,Gaia DR3 2102705594584570112,289.043593,42.742178,0.000035
KIC7191563,5815.300000,8.91,santos21,kepler,Gaia DR3 2102729234084606464,289.052607,42.797926,0.000029
KIC7191629,5964.400000,13.41,santos21,kepler,Gaia DR3 2102704769950849664,289.075315,42.712085,0.000013
KIC7191873,6735.600000,0.83,santos21,kepler,Gaia DR3 2102725248354991232,289.169490,42.747381,0.000112
